x
149	202752_x_at
150	202847_at
151	202908_at
152	202930_s_at
153	202939_at
154	203067_at
155	203089_s_at
156	203175_at
157	203303_at
158	203369_x_at
159	203370_s_at
160	203381_s_at
161	203382_s_at
162	203411_s_at
163	203421_at
164	203456_at
165	203504_s_at
166	203505_at
167	203507_at
168	203621_at
169	203718_at
170	203757_s_at
171	203838_s_at
172	203839_s_at
173	203879_at
174	203934_at
175	203936_s_at
176	204053_x_at
177	204054_at
178	204088_at
179	204148_s_at
180	204160_s_at
181	204161_s_at
182	204211_x_at
183	204247_s_at
184	204352_at
185	204361_s_at
186	204362_at
187	204413_at
188	204486_at
189	204487_s_at
190	204510_at
191	204550_x_at
192	204571_x_at
193	204572_s_at
194	204670_x_at
195	204686_at
196	204689_at
197	204725_s_at
198	204924_at
199	204925_at
200	204950_at
201	204995_at
202	204996_s_at
203	205025_at
204	205043_at
205	205065_at
206	205066_s_at
207	205130_at
208	205150_s_at
209	205151_s_at
210	205153_s_at
211	205157_s_at
212	205313_at
213	205357_s_at
214	205462_s_at
215	205468_s_at
216	205469_s_at
217	205538_at
218	205558_at
219	205581_s_at
220	205640_at
221	205659_at
222	205720_at
223	205721_at
224	205722_s_at
225	205863_at
226	205879_x_at
227	206011_at
228	206060_s_at
229	206181_at
230	206210_s_at
231	206225_at
232	206282_at
233	206341_at
234	206344_at
235	206345_s_at
236	206359_at
237	206360_s_at
238	206476_s_at
239	206477_s_at
240	206488_s_at
241	206545_at
242	206569_at
243	206598_at
244	206617_s_at
245	206628_at
246	206676_at
247	206687_s_at
248	206754_s_at
249	206755_at
250	206867_at
251	206870_at
252	206934_at
253	207037_at
254	207039_at
255	207062_at
256	207068_at
257	207075_at
258	207175_at
259	207255_at
260	207269_at
261	207309_at
262	207310_s_at
263	207349_s_at
264	207433_at
265	207446_at
266	207475_at
267	207500_at
268	207507_s_at
269	207508_at
270	207530_s_at
271	207673_at
272	207709_at
273	207809_s_at
274	207845_s_at
275	207851_s_at
276	207867_at
277	207892_at
278	208010_s_at
279	208011_at
280	208016_s_at
281	208037_s_at
282	208090_s_at
283	208135_at
284	208262_x_at
285	208306_x_at
286	208315_x_at
287	208380_at
288	208429_x_at
289	208452_x_at
290	208510_s_at
291	208516_at
292	208644_at
293	208981_at
294	208982_at
295	208983_s_at
296	208991_at
297	208992_s_at
298	208997_s_at
299	208998_at
300	209018_s_at
301	209019_s_at
302	209101_at
303	209184_s_at
304	209185_s_at
305	209231_s_at
306	209232_s_at
307	209241_x_at
308	209310_s_at
309	209312_x_at
310	209341_s_at
311	209342_s_at
312	209383_at
313	209480_at
314	209540_at
315	209541_at
316	209542_x_at
317	209554_at
318	209555_s_at
319	209644_x_at
320	209666_s_at
321	209681_at
322	209823_x_at
323	209894_at
324	209969_s_at
325	209970_x_at
326	210053_at
327	210095_s_at
328	210176_at
329	210245_at
330	210246_s_at
331	210446_at
332	210512_s_at
333	210513_s_at
334	210515_at
335	210599_at
336	210643_at
337	210747_at
338	210771_at
339	210881_s_at
340	210895_s_at
341	210910_s_at
342	210984_x_at
343	211004_s_at
344	211027_s_at
345	211063_s_at
346	211150_s_at
347	211152_s_at
348	211153_s_at
349	211156_at
350	211167_s_at
351	211176_s_at
352	211217_s_at
353	211230_s_at
354	211269_s_at
355	211354_s_at
356	211355_x_at
357	211356_x_at
358	211366_x_at
359	211367_s_at
360	211368_s_at
361	211411_at
362	211421_s_at
363	211452_x_at
364	211503_s_at
365	211527_x_at
366	211550_at
367	211551_at
368	211577_s_at
369	211607_x_at
370	211654_x_at
371	211656_x_at
372	211657_at
373	211711_s_at
374	211856_x_at
375	211861_x_at
376	211936_at
377	212024_x_at
378	212025_s_at
379	212041_at
380	212046_x_at
381	212059_s_at
382	212086_x_at
383	212089_at
384	212143_s_at
385	212171_x_at
386	212236_x_at
387	212531_at
388	212552_at
389	212564_at
390	212568_s_at
391	212759_s_at
392	212761_at
393	212762_s_at
394	212798_s_at
395	212833_at
396	212838_at
397	212884_x_at
398	212998_x_at
399	212999_x_at
400	213149_at
401	213294_at
402	213427_at
403	213495_s_at
404	213539_at
405	213596_at
406	213792_s_at
407	213973_at
408	214105_at
409	214121_x_at
410	214122_at
411	214135_at
412	214213_x_at
413	214224_s_at
414	214225_at
415	214266_s_at
416	214333_x_at
417	214631_at
418	214667_s_at
419	214687_x_at
420	214780_s_at
421	214832_at
422	214851_at
423	214853_s_at
424	215075_s_at
425	215078_at
426	215193_x_at
427	215223_s_at
428	215333_x_at
429	215346_at
430	215375_x_at
431	215459_at
432	215702_s_at
433	215703_at
434	215771_x_at
435	215933_s_at
436	216015_s_at
437	216016_at
438	216020_at
439	216035_x_at
440	216037_x_at
441	216066_at
442	216092_s_at
443	216401_x_at
444	216439_at
445	216511_s_at
446	216549_s_at
447	216598_s_at
448	216603_at
449	216604_s_at
450	216706_x_at
451	216841_s_at
452	216889_s_at
453	216899_s_at
454	216919_at
455	216930_at
456	217005_at
457	217026_at
458	217035_at
459	217103_at
460	217133_x_at
461	217173_s_at
462	217240_at
463	217248_s_at
464	217297_s_at
465	217492_s_at
466	217545_at
467	217660_at
468	217811_at
469	217845_x_at
470	217943_s_at
471	217970_s_at
472	218022_at
473	218055_s_at
474	218140_x_at
475	218154_at
476	218318_s_at
477	218321_x_at
478	218335_x_at
479	218361_at
480	218364_at
481	218546_at
482	218628_at
483	218654_s_at
484	218679_s_at
485	218696_at
486	218746_at
487	218747_s_at
488	218847_at
489	218874_s_at
490	218878_s_at
491	218929_at
492	219195_at
493	219209_at
494	219333_s_at
495	219350_s_at
496	219553_at
497	219680_at
498	219698_s_at
499	219725_at
500	219773_at
501	219819_s_at
502	219825_at
503	219827_at
504	219946_x_at
505	219962_at
506	219967_at
507	220022_at
508	220060_s_at
509	220207_at
510	220505_at
511	220561_at
512	220605_s_at
513	220610_s_at
514	220618_s_at
515	220629_at
516	220646_s_at
517	220721_at
518	220788_s_at
519	220973_s_at
520	221040_at
521	221060_s_at
522	221132_at
523	221133_s_at
524	221331_x_at
525	221333_at
526	221334_s_at
527	221384_at
528	221477_s_at
529	221491_x_at
530	221561_at
531	221571_at
532	221666_s_at
533	221896_s_at
534	221998_s_at
535	221999_at
536	222065_s_at
537	222170_at
538	222257_s_at
539	222292_at
540	222476_at
541	222503_s_at
542	222532_at
543	222589_at
544	222590_s_at
545	222591_at
546	223016_x_at
547	223024_at
548	223025_s_at
549	223049_at
550	223197_s_at
551	223253_at
552	223375_at
553	223437_at
554	223438_s_at
555	223492_s_at
556	223562_at
557	223679_at
558	223710_at
559	223716_s_at
560	223726_at
561	223963_s_at
562	223992_x_at
563	224147_at
564	224211_at
565	224341_x_at
566	224657_at
567	224683_at
568	224745_x_at
569	224850_at
570	224999_at
571	225022_at
572	225023_at
573	225122_at
574	225289_at
575	225363_at
576	225420_at
577	225424_at
578	225561_at
579	225639_at
580	225666_at
581	225844_at
582	226019_at
583	226020_s_at
584	226076_s_at
585	226178_at
586	226212_s_at
587	226216_at
588	226255_at
589	226327_at
590	226351_at
591	226437_at
592	226450_at
593	226831_at
594	226978_at
595	226988_s_at
596	227045_at
597	227095_at
598	227142_at
599	227177_at
600	227207_x_at
601	227214_at
602	227215_at
603	227264_at
604	227302_s_at
605	227391_x_at
606	227513_s_at
607	227556_at
608	227585_at
609	227697_at
610	227737_at
611	227759_at
612	227803_at
613	227811_at
614	227832_at
615	227833_s_at
616	227888_at
617	227892_at
618	227928_at
619	228006_at
620	228039_at
621	228168_at
622	228479_at
623	228484_s_at
624	228510_at
625	228572_at
626	228641_at
627	228766_at
628	228799_at
629	228952_at
630	229088_at
631	229093_at
632	229408_at
633	229596_at
634	229625_at
635	230023_at
636	230031_at
637	230159_at
638	230370_x_at
639	230772_at
640	230914_at
641	230968_at
642	231030_at
643	231211_s_at
644	231635_x_at
645	231740_at
646	231794_at
647	231916_at
648	232017_at
649	232068_s_at
650	232160_s_at
651	232181_at
652	232194_at
653	232343_at
654	232353_s_at
655	232571_at
656	232578_at
657	232673_at
658	232704_s_at
659	232705_at
660	232969_at
661	232977_x_at
662	233052_at
663	233254_x_at
664	233317_at
665	233322_at
666	233430_at
667	233510_s_at
668	233933_s_at
669	233982_x_at
670	234290_x_at
671	234362_s_at
672	234393_at
673	234653_at
674	234702_x_at
675	234706_x_at
676	234721_s_at
677	234895_at
678	234943_at
679	235006_at
680	235244_at
681	235377_at
682	235475_at
683	235560_at
684	235618_at
685	236094_at
686	236247_at
687	236313_at
688	236320_at
689	236341_at
690	236539_at
691	236843_at
692	236862_at
693	236922_at
694	237054_at
695	237132_at
696	237142_at
697	237249_at
698	237646_x_at
699	238441_at
700	238489_at
701	238534_at
702	238566_at
703	238581_at
704	238624_at
705	238840_at
706	238846_at
707	238900_at
708	238904_at
709	238933_at
710	238996_x_at
711	239021_at
712	239132_at
713	239190_at
714	239252_at
715	239412_at
716	239427_at
717	239835_at
718	239983_at
719	240349_at
720	240637_at
721	240911_at
722	241072_s_at
723	241331_at
724	241345_at
725	241463_at
726	241959_at
727	242197_x_at
728	242317_at
729	242622_x_at
730	242773_at
731	242898_at
732	242979_at
733	242991_at
734	243103_at
735	243213_at
736	243428_at
737	243435_at
738	243722_at
739	244209_at
740	244225_x_at
741	244229_at
742	244485_at
743	244487_at
744	244661_at
745	244689_at
746	244727_at
747	34858_at
748	35150_at
749	36566_at
750	48531_at
751	AFFX-HUMISGF3A/M97935_3_at
752	AFFX-HUMISGF3A/M97935_5_at
753	AFFX-HUMISGF3A/M97935_MA_at
754	AFFX-HUMISGF3A/M97935_MB_at
